Artist and Title,Streams,Daily,year
Bakermat - Baianá,334636462,236174.0,2019
Vierre Cloud - moment,334368698,260230.0,2019
Stormzy - Own It,334333283,69140.0,2019
Haze - Piensan,333795494,322360.0,2019
Polo G - Through Da Storm,331295093,134423.0,2019
iKON - LOVE SCENARIO,331023167,130023.0,2019
Taylor Swift - Afterglow,330215899,359872.0,2019
ZAYN - A Whole New World (End Title),329258836,72640.0,2019
Bruno Major - Nothing,328818249,214283.0,2019
Taylor Swift - The Archer,328427093,413878.0,2019
Alvaro Soler - La Cintura,328041101,40286.0,2019
Danna Paola - Mala Fama,327370895,110719.0,2019
Niall Horan - Nice To Meet Ya,326009681,55208.0,2019
NF - When I Grow Up,325819067,179239.0,2019
Sech - Si Te Vas,324594937,34049.0,2019
Post Malone - Die For Me,324206204,89091.0,2019
Mustard - Baguettes in the Face,323641952,59723.0,2019
Eladio Carrion - Kemba Walker,323017917,292711.0,2019
Harry Styles - Cherry,321995382,114980.0,2019
Lil Uzi Vert - Futsal Shuffle 2020,321520071,51164.0,2019
Nicky Jam - Whine Up,321394305,35145.0,2019
Ant Saunders - Yellow Hearts,320786083,34667.0,2019
Harry Styles - She,320327386,103786.0,2019
Dreamville - Under The Sun,320246002,201318.0,2019
YK Osiris - Worth It,319259751,135119.0,2019
Los Ángeles Azules - Amor A Primera Vista,318822881,185420.0,2019
Kevin Kaarl - San Lucas,318309219,309382.0,2019
Rauw Alejandro - El Efecto,318228209,100875.0,2019
Endor - Pump It Up,317893519,153793.0,2019
Mau y Ricky - La Boca,316188816,72886.0,2019
Luke Combs - Better Together,315892333,174269.0,2019
Dermot Kennedy - Outnumbered,315432370,64705.0,2019
YUNGBLUD - parents,314696542,126948.0,2019
Ellie Goulding - Sixteen,313826077,20793.0,2019
Trippie Redd - The Grinch,313492643,312495.0,2019
Falling In Reverse - Popular Monster,313200447,226148.0,2019
NATTI NATASHA - La Mejor Versión de Mi,312778569,151098.0,2019
iann dior - gone girl,309954199,46527.0,2019
Kevin Kaarl - Colapso,309906790,231398.0,2019
Myke Towers - Si Se Da,309387228,44653.0,2019
Taylor Swift - I Forgot That You Existed,309210608,177379.0,2019
BTS - Mikrokosmos,307482956,96605.0,2019
Doja Cat - Tia Tamera,307334315,152746.0,2019
Mabel - Mad Love,306408361,53055.0,2019
Santa Fe Klan - Debo Entender,306335538,168684.0,2019
Taylor Swift - Daylight,305961043,620308.0,2019
Henrique & Juliano - Liberdade Provisória,305908626,146674.0,2019
Taylor Swift - Miss Americana & The Heartbreak Prince,303181417,449023.0,2019
Labrinth - Forever,302871157,122349.0,2019
J Balvin - Blanco,302284707,35093.0,2019
LUM!X - Monster,302256704,117494.0,2019
Drake - Trust Issues,302047549,511838.0,2019
Jax Jones - All Day And Night,301704180,74013.0,2019
Rod Wave - Heart On Ice,300951180,139016.0,2019
Lil Nas X - Rodeo,300105141,43897.0,2019
Avicii - Heaven,298323422,54854.0,2019
Don Patricio - Contando Lunares,298202960,56196.0,2019
Myke Towers - La Playa,297747043,148098.0,2019
BTS - HOME,297476695,98113.0,2019
Miley Cyrus - Mother's Daughter,297142261,60237.0,2019
"Arijit Singh - Tujhe Kitna Chahne Lage (From ""Kabir Singh"")",296931787,286315.0,2019
Jonas Blue - What I Like About You,296167851,23847.0,2019
Offset - Clout,295504038,70524.0,2019
Ruel - Painkiller,295486110,79198.0,2019
Justin Wellington - Iko Iko (My Bestie),295303555,90819.0,2019
Jorja Smith - Be Honest,294990954,103734.0,2019
Taylor Swift - All Of The Girls You Loved Before,294980595,505084.0,2019
Lewis Capaldi - Forever,294467966,186700.0,2019
Lunay - Aventura,294163032,69188.0,2019
Billie Eilish - 8,293477429,70155.0,2019
Arcángel - Infeliz,293442824,127197.0,2019
BTS - Make It Right,292969421,82323.0,2019
Why Don't We - Big Plans,292749895,33875.0,2019
Sebastian Yatra - Cristina,292655902,135800.0,2019
"Kygo - Carry On (from the Original Motion Picture ""POKÉMON Detective Pikachu"")",291778449,26462.0,2019
Dalex - Bellaquita (Remix),291662369,74381.0,2019
Duki - Goteo,290736881,125999.0,2019
Why Don't We - What Am I,289981909,61159.0,2019
Daddy Yankee - Si Supieras,289897499,86235.0,2019
Nio Garcia - Mírame,289676091,141628.0,2019
Tory Lanez - The Take,289236450,94145.0,2019
Aaron May - Let Go,289133745,471494.0,2019
DaniLeigh - Easy,288331434,114207.0,2019
Taylor Swift - London Boy,287452809,284607.0,2019
"Harry Styles - Sunflower, Vol. 6",287219623,81055.0,2019
Marshmello - Project Dreams,287182503,34655.0,2019
Paulo Londra - Por Eso Vine,286002922,96369.0,2019
girl in red - bad idea!,285994464,178315.0,2019
Taylor Swift - Cornelia Street,285874521,305704.0,2019
Tommee Profitt - In The End,285780334,97180.0,2019
Sia - Audio,285649536,52827.0,2019
TOKYO’S REVENGE - GOODMORNINGTOKYO!,284207085,56005.0,2019
Post Malone - On The Road,283460771,74130.0,2019
Manuel Turizo - Esclavo de Tus Besos,283330783,35788.0,2019
KAROL G - Ocean,283005765,146737.0,2019
The Backseat Lovers - Kilby Girl,282131250,180824.0,2019
Tyler Childers - All Your'n,281786886,379175.0,2019
Lana Del Rey - Happiness is a butterfly,281771666,275659.0,2019
Santa Fe Klan - Te Ire A Buscar,280284841,138261.0,2019
XXXTENTACION - bad vibes forever,279237800,146517.0,2019
Bea Miller - feel something,277766633,52119.0,2019
A-Wall - Loverboy,277601725,140178.0,2019
BLACKPINK - Don't Know What To Do,277042637,114758.0,2019
Junior H - Disfruto Lo Malo,275657048,223294.0,2019
awfultune - i met sarah in the bathroom,274860200,125460.0,2019
Young Thug - Bad Bad Bad,273501484,81923.0,2019
Halsey - Nightmare,272265478,66881.0,2019
Ir Sais - Dream Girl,272149873,82537.0,2019
Lucky Luke - Cooler Than Me,271444395,73818.0,2019
Danny Ocean - Swing,271340845,101298.0,2019
Diplo - On My Mind,270834765,96909.0,2019
Slipknot - Unsainted,270093815,118489.0,2019
Ed Sheeran - Best Part of Me,270052542,52072.0,2019
Mrs. GREEN APPLE - インフェルノ,269052434,209774.0,2019
Megan Thee Stallion - Hot Girl Summer,268931874,39792.0,2019
mxmtoon - prom dress,268249162,88000.0,2019
"Tyler, The Creator - I THINK",267936796,143860.0,2019
Grupo Firme - El Güero (Feat. Marca MP),267332361,83693.0,2019
Machine Gun Kelly - Candy,267329399,66550.0,2019
Luh Kel - Wrong,266397135,62119.0,2019
AnnenMayKantereit - Tom's Diner,264876345,155356.0,2019
Morgan Wallen - This Bar,264413142,136005.0,2019
Taylor Swift - Lover (Remix) [feat. Shawn Mendes],264149990,212996.0,2019
"Vishal Mishra - Kaise Hua (From ""Kabir Singh"")",263486971,441402.0,2019
Polo G - Chosen 1,262129535,180293.0,2019
jagger finn - Vas,261471820,185869.0,2019
Sebastian Yatra - Runaway,260630287,34009.0,2019
Lana Del Rey - Norman fucking Rockwell,260130017,242639.0,2019
Lil Tjay - Leaked,259972646,92609.0,2019
Greeicy - Destino,259535443,87903.0,2019
Niall Horan - Put A Little Love On Me,259348077,105901.0,2019
Rich The Kid - Splashin,259250333,22395.0,2019
Cavetown - Juliet,259158474,173199.0,2019
Marília Mendonça - Supera,258478644,139218.0,2019
BTS - Make It Right,258108942,51574.0,2019
Megan Thee Stallion - Cash Shit,257451322,44384.0,2019
Jack & Jack - No One Compares To You,256689421,22249.0,2019
BTS - Dionysus,256133833,68252.0,2019
Burna Boy - On the Low,255382959,169973.0,2019
Beéle - Loco,255373411,215394.0,2019
Taylor Swift - Death By A Thousand Cuts,253800635,233504.0,2019
Logic - Keanu Reeves,253799746,29600.0,2019
James TW - You & Me,251735002,52638.0,2019
Ed Sheeran - Antisocial,251708013,39896.0,2019
"A$AP Ferg - Dreams, Fairytales, Fantasies",251599556,249647.0,2019
Zedd - Good Thing,250735809,49877.0,2019
Clairo - Bags,250576036,265881.0,2019
Pop Smoke - Welcome To The Party,249996016,100865.0,2019
MAMAMOO - HIP,249872075,96538.0,2019
SoFaygo - Knock Knock,249302935,98656.0,2019
"Akhil - Duniyaa (From ""Luka Chuppi"")",249240599,210925.0,2019
James Bay - Peer Pressure,248260259,60665.0,2019
Darell - Velitas,247816806,116670.0,2019
Virgoun - Selamat (Selamat Tinggal),247116009,367634.0,2019
Cafuné - Tek It,246417578,283798.0,2019
NF - Time,246358138,108036.0,2019
Marília Mendonça - Bebi Liguei,245788422,77904.0,2019
MAX - Love Me Less,245536575,22121.0,2019
Nea - Some Say,245498681,46150.0,2019
NLE Choppa - Shotta Flow,244983715,83323.0,2019
Dayglow - Hot Rod,244327693,99596.0,2019
Khalid - Up All Night,242747852,20867.0,2019
Harry Styles - To Be So Lonely,242144491,72171.0,2019
PARTYNEXTDOOR - LOYAL,242121632,63718.0,2019
Taylor Swift - I Think He Knows,242075020,222471.0,2019
Lil Nas X - Panini,242057115,24876.0,2019
Polo G - Heartless,240270531,92976.0,2019
HARDY - ONE BEER,239999347,145487.0,2019
Luke Bryan - Knockin' Boots,239827790,106262.0,2019
21 Savage - Immortal,238992608,134242.0,2019
Martin Jensen - Nobody,238606364,21057.0,2019
Calibre 50 - Simplemente Gracias,238444865,109540.0,2019
Galantis - Bones,238310079,25781.0,2019
Dominic Fike - Phone Numbers,238121505,133608.0,2019
Thomas Rhett - Look What God Gave Her,237100170,79740.0,2019
Zedd - 365,237096551,55387.0,2019
Manuel Turizo - Te Quemaste,236960104,65113.0,2019
Tom Petty - Runnin' Down A Dream,236397742,103606.0,2019
Luke Combs - Even Though I'm Leaving,236207122,94001.0,2019
Doja Cat - Cyber Sex,235304230,75051.0,2019
Marília Mendonça - Ciumeira,234969782,67643.0,2019
Lil Peep - I've Been Waiting (w/ ILoveMakonnen & Fall Out Boy),234472077,40031.0,2019
Ninho - La vie qu'on mène,233170495,114547.0,2019
Khalid - Outta My Head,232963358,50681.0,2019
Billie Eilish - goodbye,232543889,76239.0,2019
Maluma - No Se Me Quita,232499640,44656.0,2019
ilyTOMMY - Forever,232448112,128591.0,2019
Jaden - Summertime In Paris,232369636,44219.0,2019
Freya Ridings - Castles,232102168,38456.0,2019
Ashnikko - STUPID,232005315,59499.0,2019
AJ Tracey - Ladbroke Grove,230914146,70683.0,2019
NAV - Tap,230585250,31834.0,2019
Mark Ronson - Find U Again,230413195,16747.0,2019
Summer Walker - Come Thru,230092192,93742.0,2019
ITZY - DALLA DALLA,229340586,83806.0,2019
Mahmood - Soldi,229169711,31855.0,2019
K-391 - Play,229070727,102653.0,2019
Danna Paola - Oye Pablo,229033536,42263.0,2019
Mau y Ricky - La Boca,228279118,21700.0,2019
OFFICIAL HIGE DANDISM - Pretender,227916620,110234.0,2019
Melanie Martinez - Teacher's Pet,227411291,236673.0,2019
Post Malone - A Thousand Bad Times,227362345,47455.0,2019
Trippie Redd - Who Needs Love,225922988,52448.0,2019
BTS - Jamais Vu,225847645,52651.0,2019
Juju - Vermissen,225474767,70550.0,2019
Dermot Kennedy - Giants,225449672,45208.0,2019
Cafuné - Tek It,225024958,279325.0,2019
Jonas Esticado - Investe Em Mim,224894169,28924.0,2019
Mike Bahía - Detente,224300909,75837.0,2019
WOS - CANGURO,224173504,72757.0,2019
Ed Sheeran - Remember The Name,224100427,69328.0,2019
Lykke Li - sex money feelings die,223951930,84739.0,2019
Bebe Rexha - Last Hurrah,223570979,28979.0,2019
Noriel - Cuerpo en Venta,223244802,44961.0,2019
Khalid - My Bad,223188656,23003.0,2019
Lizzo - Boys,222910583,42048.0,2019
Bryce Vine - La La Land,222832667,34842.0,2019
"King Von - Crazy Story, Pt. 3",222632758,266603.0,2019
"Quality Control - Leave Em Alone (Layton Greene, Lil Baby feat. City Girls, PnB Rock)",222592716,105713.0,2019
Grupo Marca Registrada - El Doctor,222554033,105286.0,2019
Gusttavo Lima - A Gente Fez Amor,222546356,19721.0,2019
Rich Music LTD - Porno,222172112,162042.0,2019
Sofía Reyes - R.I.P.,222156792,23124.0,2019
AJR - 100 Bad Days,221309609,61417.0,2019
ILLENIUM - Good Things Fall Apart,221220420,57297.0,2019
Travis Scott - HIGHEST IN THE ROOM,221118659,44696.0,2019
DaBaby - Goin Baby,221047953,25885.0,2019
Luíza & Maurílio - S de Saudade,220559276,91515.0,2019
Sonder - What You Heard,220461037,354968.0,2019
GIULIA BE - menina solta,220334467,60369.0,2019
Roddy Ricch - Start Wit Me,219725015,49879.0,2019
Labrinth - When I R.I.P.,219481881,93165.0,2019
Tate McRae - stupid,218826665,71969.0,2019
"Bizarrap - Nicki Nicole: Bzrp Music Sessions, Vol. 13",218400955,106604.0,2019
Maggie Rogers - Light On,218362187,47869.0,2019
Henrique & Juliano - Briga Feia,218336882,125924.0,2019
XXXTENTACION - Ex Bitch,217823467,93769.0,2019
J Balvin - COMO UN BEBÉ,217635428,75931.0,2019
Coldplay - Orphans,216995458,77118.0,2019
Matheus & Kauan - Vou Ter Que Superar,216990889,132153.0,2019
H.E.R. - Slide,216680553,50164.0,2019
Wolfine - Escápate Conmigo,216668695,391292.0,2019
Cigarettes After Sex - Heavenly,216603238,321957.0,2019
Gabby Barrett - The Good Ones,216462208,98463.0,2019
Maren Morris - The Bones,216410469,51745.0,2019
Stephanie Poetri - I Love You 3000,215561314,94346.0,2019
Tropkillaz - Bola Rebola,215326098,42229.0,2019
Ed Sheeran - Take Me Back to London,215157575,38281.0,2019
Noah Cyrus - July,214232474,182097.0,2019
Hindia - Evaluasi,214089545,312235.0,2019
Brent Faiyaz - Rehab (Winter In Paris),214081889,214826.0,2019
KEVVO - 105 F Remix,213515537,105602.0,2019
Dean Lewis - 7 Minutes,213443775,43075.0,2019
Maluma - Qué Pena,212952571,27075.0,2019
Reik - Aleluya,211811402,64876.0,2019
DaBaby - Baby Sitter,211793993,22497.0,2019
Pritam - Khairiyat,211764982,192048.0,2019
La Adictiva - El Amor de Mi Vida,211729930,158062.0,2019
El Fantasma - El Circo,211367744,250704.0,2019
Dilsinho - Péssimo Negócio (Ao Vivo),210947594,118669.0,2019
Heuss L'enfoiré - Moulaga,210605694,136288.0,2019
Jorge & Mateus - Tijolão,210550787,40017.0,2019
Camilo - No Te Vayas,210492611,29581.0,2019
Foster The People - Imagination,210349959,104599.0,2019
"Tyler, The Creator - RUNNING OUT OF TIME",209729614,197215.0,2019
Matuê - Kenny G,209287726,95177.0,2019
Felix Jaehn - Close Your Eyes,208742763,28465.0,2019
Martin Garrix - No Sleep,208267489,28277.0,2019
Pitbull - No Lo Trates,208252660,34608.0,2019
Post Malone - I'm Gonna Be,206878071,49693.0,2019
Edwin Luna y La Trakalosa de Monterrey - Fíjate Que Sí,206838585,78720.0,2019
Lil Dicky - Earth,206148142,28592.0,2019
Jonas Brothers - Cool,206111682,30329.0,2019
Jax Jones - Harder,206067980,13666.0,2019
Chance the Rapper - Hot Shower,205952235,19406.0,2019
Sabrina Carpenter - Looking at Me,205554679,195194.0,2019
Paulo Londra - Forever Alone,204729062,107891.0,2019
PNL - Au DD,204219657,61048.0,2019
Josh A - Pain,204027321,73504.0,2019
Harry Styles - Canyon Moon,203850920,59971.0,2019
Drake - Behind Barz,203369619,50253.0,2019
Lana Del Rey - Mariners Apartment Complex,203325093,126375.0,2019
Polo G - Finer Things,203275131,67920.0,2019
Ghetto Kids - Tra Tra Tra Remix,202732450,45786.0,2019
Marília Mendonça - Todo Mundo Vai Sofrer,202524090,52121.0,2019
BTS - Lights,202452196,48296.0,2019
Young T & Bugsey - Don't Rush,202427776,36726.0,2019
Residente - Bellacoso,202422982,31636.0,2019
Jorge & Mateus - Cheirosa,202249660,54821.0,2019
Cartel De Santa - Burbujas de Cristal,201682918,153994.0,2019
Dreamville - Costa Rica,201648241,55834.0,2019
Dalex - Bellaquita,201446060,36142.0,2019
Hindia - Secukupnya,201317066,219349.0,2019
Lil Tjay - Hold On,201092624,59627.0,2019
TINI - Oye,200981666,84907.0,2019
John K - if we never met,200657104,52372.0,2019
David Guetta - Better When You're Gone,200654803,21451.0,2019
Rich Music LTD - Perreo en La Luna,200590238,43099.0,2019
"Vishal-Shekhar - Ghungroo (From ""War"")",200331543,170528.0,2019
James TW - Say Love,200256011,19056.0,2019
Brent Faiyaz - Fuck The World (Summer in London),199947084,92799.0,2019
Taylor Swift - False God,199859828,226451.0,2019
Tiësto - God Is A Dancer,199767774,27117.0,2019
Matheus & Kauan - Quarta Cadeira,199579303,99985.0,2019
PRETTYMUCH - Phases,199553389,29567.0,2019
YUNGBLUD - 11 Minutes,199548732,37071.0,2019
Lana Del Rey - Fuck it I love you,198578692,97643.0,2019
Gryffin - All You Need To Know,197605830,26647.0,2019
Hindia - Rumah Ke Rumah,196560584,322373.0,2019
Post Malone - Staring At The Sun,196512562,61066.0,2019
ANAVITÓRIA - Pupila,196273842,105262.0,2019
Wallows - Remember When,195828247,164516.0,2019
Cordae - RNP,195778460,71807.0,2019
Pk - Quando a vontade bater (Participação especial de PK Delas),195333244,106512.0,2019
Dennis Lloyd - Never Go Back,195304661,28539.0,2019
IV Of Spades - Come Inside Of My Heart,195229784,197655.0,2019
Jonas Brothers - Like It's Christmas,193955133,276910.0,2019
Paulo Londra - Solo Pienso En Ti,193886851,53491.0,2019
Alejandro Sanz - Mi Persona Favorita,193694752,63613.0,2019
Noah Kahan - False Confidence,193202044,162059.0,2019
Piso 21 - Una Vida Para Recordar,192517024,123145.0,2019
GIMS - Hola Señorita,192451683,66543.0,2019
Florida Georgia Line - Talk You Out Of It,192128721,26605.0,2019
Apache 207 - 200 km/h,192014705,48654.0,2019
"Tyler, The Creator - A BOY IS A GUN*",191980866,114377.0,2019
Blueface - Daddy,191973631,21452.0,2019
Kevin Abstract - Peach,191869598,45930.0,2019
AJ Mitchell - Slow Dance,191695895,34665.0,2019
Rotimi - In My Bed,191642094,98014.0,2019
Sech - Solita,191544419,38696.0,2019
Halsey - Without Me,191493936,73482.0,2019
"Luke Combs - 1, 2 Many",191358018,118591.0,2019
Morat - A Dónde Vamos,191247282,136566.0,2019
BENEE - Glitter,191242257,42116.0,2019
Harry Styles - Treat People With Kindness,190669061,56713.0,2019
A$AP Rocky - Babushka Boi,190177645,46754.0,2019
WOS - MELÓN VINO,189987721,100852.0,2019
Lalo Ebratt - Déjate Querer,189247769,22131.0,2019
ChocQuibTown - Pa Olvidarte,189130630,23175.0,2019
Kane Brown - Good as You,189107532,45292.0,2019
Kevin Gates - Big Gangsta,189010349,56464.0,2019
"Bizarrap - Aleman: Bzrp Music Sessions, Vol. 15",188204869,89712.0,2019
Rammstein - Ausländer,188100371,108713.0,2019
FISHER - You Little Beauty,188079541,58662.0,2019
Luke Combs - Lovin' On You,188069514,106937.0,2019
Nipsey Hussle - Racks in the Middle,187940139,29715.0,2019
BONES - AirplaneMode,187861620,178302.0,2019
Why Don't We - I Don't Belong In This Club,187767696,13917.0,2019
Trippie Redd - Death,187748798,38873.0,2019
Daniel Caesar - CYANIDE,187326561,158793.0,2019
NF - Time,187026138,23178.0,2019
Trippie Redd - 6 Kiss,186883770,46075.0,2019
J.I the Prince of N.Y - Need Me,186494504,55808.0,2019
Grupo Firme - El Amor No Fue Pa´ Mí,186341037,55747.0,2019
Os Barões Da Pisadinha - Tá Rocheda,185324379,57942.0,2019
Rauw Alejandro - Que Le De,185067617,12748.0,2019
Cuco - Bossa No Sé,184889958,44332.0,2019
Becky G - MALA SANTA,184838475,28984.0,2019
Nicky Jam - Atrévete,184742718,17829.0,2019
Capital Bra - 110,184687505,33278.0,2019
P!nk - Can We Pretend,184632720,22135.0,2019
j-hope - Chicken Noodle Soup,184471663,51945.0,2019
Offset - Red Room,184256872,34887.0,2019
Natanael Cano - El de La Codeina,183369959,265483.0,2019
Los Dos Carnales - Vida Ventajosa,183260050,169510.0,2019
Melanie Martinez - High School Sweethearts,183036562,125617.0,2019
Cazzu - Nada,182881151,102220.0,2019
Steve Lacy - N Side,182747955,137410.0,2019
Alejandro Fernández - Caballero,182709714,72197.0,2019
Hozier - Movement,182482229,144224.0,2019
JACKBOYS - WHAT TO DO?,182062476,83316.0,2019
SZA - Power is Power,182018444,75562.0,2019
Zé Neto & Cristiano - Barzinho Aleatório,181626586,48608.0,2019
Internet Money - Somebody,181489382,26147.0,2019
Orochi - Amor de Fim de Noite,181253447,126380.0,2019
King Gnu - 白日,181202499,108151.0,2019
Ariana Grande - MONOPOLY,180669801,31876.0,2019
Gryffin - Body Back,180181894,30586.0,2019
Sueco - fast,179875710,24010.0,2019
Grupo Firme - Cada Vez Te Extraño Más,179863900,42319.0,2019
JACKBOYS - GANG GANG,179843057,65880.0,2019
Confetti - Ghost,178967906,163330.0,2019
Luis R Conriquez - El Buho,178572824,76487.0,2019
Chris Brown - Undecided,178355692,30064.0,2019
